  8.65504E-03,  8.54140E-03,  8.35299E-03,  8.07848E-03,  7.70618E-03,  7.22441E-03,  6.62209E-03,  5.88942E-03,  5.01869E-03,  4.00520E-03,  2.84830E-03,  1.55228E-03,  1.27175E-04, -1.41068E-03, -3.03853E-03, -4.72766E-03, -6.44429E-03, -8.15119E-03, -9.80971E-03, -1.13821E-02, -1.28339E-02, -1.41358E-02, -1.52660E-02, -1.62100E-02, -1.69618E-02, -1.75231E-02, -1.79018E-02, -1.81113E-02, -1.81683E-02, -1.80917E-02, -1.79012E-02, -1.76163E-02, -1.72551E-02, -1.68343E-02, -1.63690E-02, -1.58718E-02, -1.53538E-02, -1.48241E-02, -1.42902E-02, -1.37581E-02,
  9.43750E-03,  9.35644E-03,  9.19427E-03,  8.93716E-03,  8.57052E-03,  8.07943E-03,  7.44924E-03,  6.66646E-03,  5.71975E-03,  4.60122E-03,  3.30772E-03,  1.84225E-03,  2.15147E-04, -1.55497E-03, -3.44087E-03, -5.40704E-03, -7.41089E-03, -9.40481E-03, -1.13390E-02, -1.31646E-02, -1.48373E-02, -1.63202E-02, -1.75861E-02, -1.86186E-02, -1.94126E-02, -1.99729E-02, -2.03129E-02, -2.04523E-02, -2.04146E-02, -2.02257E-02, -1.99111E-02, -1.94957E-02, -1.90021E-02, -1.84503E-02, -1.78578E-02, -1.72392E-02, -1.66066E-02, -1.59698E-02, -1.53365E-02, -1.47127E-02,
  1.02939E-02,  1.02554E-02,  1.01297E-02,  9.90011E-03,  9.54852E-03,  9.05596E-03,  8.40327E-03,  7.57206E-03,  6.54609E-03,  5.31281E-03,  3.86525E-03,  2.20398E-03,  3.38940E-04, -1.70904E-03, -3.90746E-03, -6.21230E-03, -8.56948E-03, -1.09175E-02, -1.31915E-02, -1.53276E-02, -1.72681E-02, -1.89656E-02, -2.03863E-02, -2.15117E-02, -2.23385E-02, -2.28772E-02, -2.31489E-02, -2.31826E-02, -2.30115E-02, -2.26703E-02, -2.21928E-02, -2.16103E-02, -2.09505E-02, -2.02374E-02, -1.94910E-02, -1.87276E-02, -1.79603E-02, -1.71991E-02, -1.64519E-02, -1.57243E-02,
  1.12286E-02,  1.12447E-02,  1.11681E-02,  1.09788E-02,  1.06547E-02,  1.01717E-02,  9.50511E-03,  8.63005E-03,  7.52363E-03,  6.16674E-03,  4.54666E-03,  2.65978E-03,  5.14404E-04, -1.86682E-03, -4.44536E-03, -7.16664E-03, -9.96158E-03, -1.27502E-02, -1.54470E-02, -1.79674E-02, -2.02355E-02, -2.21894E-02, -2.37869E-02, -2.50072E-02, -2.58508E-02, -2.63366E-02, -2.64978E-02, -2.63767E-02, -2.60199E-02, -2.54743E-02, -2.47839E-02, -2.39881E-02, -2.31207E-02, -2.22097E-02, -2.12779E-02, -2.03428E-02, -1.94179E-02, -1.85134E-02, -1.76363E-02, -1.67916E-02,
  1.22453E-02,  1.23300E-02,  1.23178E-02,  1.21850E-02,  1.19044E-02,  1.14463E-02,  1.07786E-02,  9.86849E-03,  8.68396E-03,  7.19685E-03,  5.38591E-03,  3.24080E-03,  7.66214E-04, -2.01436E-03, -5.05585E-03, -8.29067E-03, -1.16304E-02, -1.49703E-02, -1.81969E-02, -2.11973E-02, -2.38698E-02, -2.61331E-02, -2.79336E-02, -2.92482E-02, -3.00836E-02, -3.04720E-02, -3.04642E-02, -3.01217E-02, -2.95098E-02, -2.86917E-02, -2.77248E-02, -2.66582E-02, -2.55327E-02, -2.43805E-02, -2.32264E-02, -2.20888E-02, -2.09810E-02, -1.99120E-02, -1.88880E-02, -1.79121E-02,
  1.33461E-02,  1.35159E-02,  1.35865E-02,  1.35298E-02,  1.33135E-02,  1.29007E-02,  1.22507E-02,  1.13201E-02,  1.00655E-02,  8.44598E-03,  6.42829E-03,  3.99166E-03,  1.13407E-03, -2.12198E-03, -5.72478E-03, -9.59128E-03, -1.36085E-02, -1.76391E-02, -2.15320E-02, -2.51353E-02, -2.83120E-02, -3.09535E-02, -3.29903E-02, -3.43969E-02, -3.51898E-02, -3.54207E-02, -3.51658E-02, -3.45143E-02, -3.35574E-02, -3.23801E-02, -3.10571E-02, -2.96494E-02, -2.82051E-02, -2.67606E-02, -2.53419E-02, -2.39671E-02, -2.26482E-02, -2.13923E-02, -2.02030E-02, -1.90816E-02,
  1.45314E-02,  1.48051E-02,  1.49799E-02,  1.50234E-02,  1.48973E-02,  1.45567E-02,  1.39505E-02,  1.30226E-02,  1.17145E-02,  9.96876E-03,  7.73516E-03,  4.97772E-03,  1.68331E-03, -2.12961E-03, -6.40359E-03, -1.10380E-02, -1.58896E-02, -2.07798E-02, -2.55079E-02, -2.98698E-02, -3.36799E-02, -3.67914E-02, -3.91125E-02, -4.06132E-02, -4.13237E-02, -4.13232E-02, -4.07241E-02, -3.96540E-02, -3.82397E-02, -3.65963E-02, -3.48200E-02, -3.29865E-02, -3.11522E-02, -2.93565E-02, -2.76255E-02, -2.59755E-02, -2.44152E-02, -2.29484E-02, -2.15753E-02, -2.02937E-02,
  1.57989E-02,  1.61976E-02,  1.65012E-02,  1.66734E-02,  1.66695E-02,  1.64358E-02,  1.59092E-02,  1.50186E-02,  1.36866E-02,  1.18348E-02,  9.39042E-03,  6.29618E-03,  2.52210E-03, -1.92194E-03, -6.97509E-03, -1.25183E-02, -1.83740E-02, -2.43135E-02, -3.00744E-02, -3.53852E-02, -3.99951E-02, -4.37041E-02, -4.63865E-02, -4.80032E-02, -4.85998E-02, -4.82917E-02, -4.72401E-02, -4.56250E-02, -4.36224E-02, -4.13870E-02, -3.90440E-02, -3.66870E-02, -3.43813E-02, -3.21685E-02, -3.00731E-02, -2.81069E-02, -2.62736E-02, -2.45716E-02, -2.29959E-02, -2.15398E-02,
  1.71428E-02,  1.76893E-02,  1.81495E-02,  1.84834E-02,  1.86402E-02,  1.85570E-02,  1.81580E-02,  1.73544E-02,  1.60473E-02,  1.41325E-02,  1.15089E-02,  8.09156E-03,  3.82696E-03, -1.28954E-03, -7.19811E-03, -1.37636E-02, -2.07733E-02, -2.79446E-02, -3.49451E-02, -4.14226E-02, -4.70433E-02, -5.15330E-02, -5.47129E-02, -5.65212E-02, -5.70148E-02, -5.63506E-02, -5.47512E-02, -5.24665E-02, -4.97382E-02, -4.67752E-02, -4.37414E-02, -4.07538E-02, -3.78881E-02, -3.51876E-02, -3.26726E-02, -3.03481E-02, -2.82099E-02, -2.62487E-02, -2.44527E-02, -2.28090E-02,
  1.85531E-02,  1.92714E-02,  1.99183E-02,  2.04511E-02,  2.08137E-02,  2.09346E-02,  2.07250E-02,  2.00783E-02,  1.88716E-02,  1.69719E-02,  1.42457E-02,  1.05749E-02,  5.87659E-03,  1.25274E-04, -6.62661E-03, -1.42348E-02, -2.24590E-02, -3.09712E-02, -3.93751E-02, -4.72369E-02, -5.41270E-02, -5.96711E-02, -6.36021E-02, -6.58022E-02, -6.63174E-02, -6.53396E-02, -6.31626E-02, -6.01246E-02, -5.65556E-02, -5.27390E-02, -4.88929E-02, -4.51669E-02, -4.16515E-02, -3.83918E-02, -3.54023E-02, -3.26783E-02, -3.02049E-02, -2.79625E-02, -2.59303E-02, -2.40876E-02,
  2.00147E-02,  2.09288E-02,  2.17937E-02,  2.25656E-02,  2.31850E-02,  2.35736E-02,  2.36315E-02,  2.32356E-02,  2.22406E-02,  2.04851E-02,  1.78032E-02,  1.40428E-02,  9.08968E-03,  2.89452E-03, -4.50332E-03, -1.29611E-02, -2.22319E-02, -3.19760E-02, -4.17778E-02, -5.11628E-02, -5.96205E-02, -6.66474E-02, -7.18212E-02, -7.48846E-02, -7.58042E-02, -7.47720E-02, -7.21510E-02, -6.83896E-02, -6.39381E-02, -5.91864E-02, -5.44317E-02, -4.98740E-02, -4.56276E-02, -4.17433E-02, -3.82289E-02, -3.50683E-02, -3.22330E-02, -2.96907E-02, -2.74094E-02, -2.53592E-02,
  2.15066E-02,  2.26390E-02,  2.37526E-02,  2.48049E-02,  2.57360E-02,  2.64648E-02,  2.68845E-02,  2.68612E-02,  2.62335E-02,  2.48198E-02,  2.24300E-02,  1.88875E-02,  1.40561E-02,  7.87170E-03,  3.67515E-04, -8.31803E-03, -1.79606E-02, -2.82884E-02, -3.90048E-02, -4.97597E-02, -6.00754E-02, -6.93079E-02, -7.67303E-02, -8.17295E-02, -8.40031E-02, -8.36382E-02, -8.10479E-02, -7.68272E-02, -7.16038E-02, -6.59303E-02, -6.02292E-02, -5.47816E-02, -4.97452E-02, -4.51849E-02, -4.11058E-02, -3.74794E-02, -3.42620E-02, -3.14065E-02, -2.88677E-02, -2.66050E-02,
  2.30013E-02,  2.43710E-02,  2.57609E-02,  2.71331E-02,  2.84315E-02,  2.95781E-02,  3.04678E-02,  3.09663E-02,  3.09114E-02,  3.01200E-02,  2.84020E-02,  2.55840E-02,  2.15418E-02,  1.62392E-02,  9.75794E-03,  2.28589E-03, -5.97240E-03, -1.49533E-02, -2.48403E-02, -3.59322E-02, -4.82301E-02, -6.10248E-02, -7.29111E-02, -8.23158E-02, -8.81499E-02, -9.01355E-02, -8.87112E-02, -8.47193E-02, -7.90971E-02, -7.26755E-02, -6.60872E-02, -5.97512E-02, -5.39028E-02, -4.86400E-02, -4.39730E-02, -3.98637E-02, -3.62533E-02, -3.30785E-02, -3.02796E-02, -2.78040E-02,
  2.44654E-02,  2.60854E-02,  2.77728E-02,  2.94980E-02,  3.12147E-02,  3.28558E-02,  3.43300E-02,  3.55207E-02,  3.62903E-02,  3.64891E-02,  3.59732E-02,  3.46327E-02,  3.24365E-02,  2.94977E-02,  2.61349E-02,  2.28385E-02,  1.99933E-02,  1.73033E-02,  1.32501E-02,  5.33788E-03, -8.42273E-03, -2.76654E-02, -4.92533E-02, -6.88953E-02, -8.33190E-02, -9.13122E-02, -9.34130E-02, -9.10461E-02, -8.57980E-02, -7.90295E-02, -7.17462E-02, -6.46042E-02, -5.79725E-02, -5.20137E-02, -4.67583E-02, -4.21655E-02, -3.81630E-02, -3.46717E-02, -3.16171E-02, -2.89338E-02,
  2.58596E-02,  2.77342E-02,  2.97302E-02,  3.18303E-02,  3.40041E-02,  3.62054E-02,  3.83722E-02,  4.04301E-02,  4.23027E-02,  4.39279E-02,  4.52842E-02,  4.64323E-02,  4.75973E-02,  4.93190E-02,  5.26498E-02,  5.91773E-02,  7.03696E-02,  8.57867E-02,  1.00799E-01,  1.06388E-01,  9.36986E-02,  6.11630E-02,  1.68726E-02, -2.69337E-02, -6.11746E-02, -8.27160E-02, -9.28279E-02, -9.45596E-02, -9.09919E-02, -8.45507E-02, -7.69148E-02, -6.91381E-02, -6.18091E-02, -5.51989E-02, -4.93814E-02, -4.43232E-02, -3.99437E-02, -3.61492E-02, -3.28509E-02, -2.99711E-02,
  2.71405E-02,  2.92631E-02,  3.15650E-02,  3.40445E-02,  3.66933E-02,  3.94963E-02,  4.24375E-02,  4.55131E-02,  4.87528E-02,  5.22531E-02,  5.62224E-02,  6.10590E-02,  6.75234E-02,  7.71135E-02,  9.26863E-02,  1.18922E-01,  1.61269E-01,  2.21353E-01,  2.88868E-01,  3.36936E-01,  3.33943E-01,  2.70376E-01,  1.70048E-01,  6.91035E-02, -8.94058E-03, -5.84825E-02, -8.43376E-02, -9.40332E-02, -9.40299E-02, -8.88412E-02, -8.13206E-02, -7.31554E-02, -6.52656E-02, -5.80853E-02, -5.17586E-02, -4.62734E-02, -4.15464E-02, -3.74732E-02, -3.39517E-02, -3.08926E-02,
